experiment_id,run_group,study_stage,configuration_level,model_family,algorithm,dataset,model,data_dir,gpu_count,rollout_tp_size,actor_micro_batch,rollout_logprob_micro_batch,ref_logprob_micro_batch,vllm_gpu_memory_utilization,parameter_offload,optimizer_offload,free_cache_engine,max_prompt_length,max_response_length,max_model_len,max_num_seqs,rollout_n,train_batch_size,train_max_samples,val_max_samples,training_seed,total_training_steps,gpu_monitor_interval_ms,workload_name,custom_reward_function_path,custom_reward_function_name
strong-factorial-qwen25_3b-grpo-code_standard-actor_only-s94,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,grpo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.6,False,False,True,640,1024,1664,64,2,32,32,32,94,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-grpo-code_standard-actor_only-s95,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,grpo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.6,False,False,True,640,1024,1664,64,2,32,32,32,95,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-grpo-code_standard-actor_only-s96,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,grpo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.6,False,False,True,640,1024,1664,64,2,32,32,32,96,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-grpo-code_standard-reservation_only-s94,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,grpo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,8,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,94,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-grpo-code_standard-reservation_only-s95,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,grpo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,8,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,95,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-grpo-code_standard-reservation_only-s96,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,grpo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,8,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,96,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-grpo-code_standard-joint-s94,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,grpo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,94,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-grpo-code_standard-joint-s95,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,grpo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,95,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-grpo-code_standard-joint-s96,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,grpo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,96,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-grpo-gsm8k-base-s94,strengthening_factorial,mechanism_factorial,base,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,94,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-base-s95,strengthening_factorial,mechanism_factorial,base,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,95,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-base-s96,strengthening_factorial,mechanism_factorial,base,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,96,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-actor_only-s94,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,94,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-actor_only-s95,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,95,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-actor_only-s96,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,96,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-reservation_only-s94,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,94,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-reservation_only-s95,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,95,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-reservation_only-s96,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,96,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-joint-s94,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,94,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-joint-s95,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,95,1,100,,,
strong-factorial-qwen25_3b-grpo-gsm8k-joint-s96,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,grpo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,96,1,100,,,
strong-factorial-qwen25_3b-grpo-math-base-s94,strengthening_factorial,mechanism_factorial,base,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,8,8,8,0.6,False,False,True,512,512,1024,128,2,64,64,64,94,1,100,,,
strong-factorial-qwen25_3b-grpo-math-base-s95,strengthening_factorial,mechanism_factorial,base,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,8,8,8,0.6,False,False,True,512,512,1024,128,2,64,64,64,95,1,100,,,
strong-factorial-qwen25_3b-grpo-math-base-s96,strengthening_factorial,mechanism_factorial,base,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,8,8,8,0.6,False,False,True,512,512,1024,128,2,64,64,64,96,1,100,,,
strong-factorial-qwen25_3b-grpo-math-actor_only-s94,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,16,8,8,0.6,False,False,True,512,512,1024,128,2,64,64,64,94,1,100,,,
strong-factorial-qwen25_3b-grpo-math-actor_only-s95,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,16,8,8,0.6,False,False,True,512,512,1024,128,2,64,64,64,95,1,100,,,
strong-factorial-qwen25_3b-grpo-math-actor_only-s96,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,16,8,8,0.6,False,False,True,512,512,1024,128,2,64,64,64,96,1,100,,,
strong-factorial-qwen25_3b-grpo-math-reservation_only-s94,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,8,8,8,0.7,False,False,True,512,512,1024,128,2,64,64,64,94,1,100,,,
strong-factorial-qwen25_3b-grpo-math-reservation_only-s95,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,8,8,8,0.7,False,False,True,512,512,1024,128,2,64,64,64,95,1,100,,,
strong-factorial-qwen25_3b-grpo-math-reservation_only-s96,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,8,8,8,0.7,False,False,True,512,512,1024,128,2,64,64,64,96,1,100,,,
strong-factorial-qwen25_3b-grpo-math-joint-s94,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,16,8,8,0.7,False,False,True,512,512,1024,128,2,64,64,64,94,1,100,,,
strong-factorial-qwen25_3b-grpo-math-joint-s95,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,16,8,8,0.7,False,False,True,512,512,1024,128,2,64,64,64,95,1,100,,,
strong-factorial-qwen25_3b-grpo-math-joint-s96,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,grpo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,16,8,8,0.7,False,False,True,512,512,1024,128,2,64,64,64,96,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-base-s94,strengthening_factorial,mechanism_factorial,base,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,8,4,4,0.6,False,False,True,1536,1024,2560,64,2,32,32,32,94,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-base-s95,strengthening_factorial,mechanism_factorial,base,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,8,4,4,0.6,False,False,True,1536,1024,2560,64,2,32,32,32,95,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-base-s96,strengthening_factorial,mechanism_factorial,base,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,8,4,4,0.6,False,False,True,1536,1024,2560,64,2,32,32,32,96,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-actor_only-s94,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,16,4,4,0.6,False,False,True,1536,1024,2560,64,2,32,32,32,94,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-actor_only-s95,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,16,4,4,0.6,False,False,True,1536,1024,2560,64,2,32,32,32,95,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-actor_only-s96,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,16,4,4,0.6,False,False,True,1536,1024,2560,64,2,32,32,32,96,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-reservation_only-s94,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,8,4,4,0.7,False,False,True,1536,1024,2560,64,2,32,32,32,94,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-reservation_only-s95,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,8,4,4,0.7,False,False,True,1536,1024,2560,64,2,32,32,32,95,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-reservation_only-s96,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,8,4,4,0.7,False,False,True,1536,1024,2560,64,2,32,32,32,96,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-joint-s94,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,16,4,4,0.7,False,False,True,1536,1024,2560,64,2,32,32,32,94,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-joint-s95,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,16,4,4,0.7,False,False,True,1536,1024,2560,64,2,32,32,32,95,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_heavy_tail-joint-s96,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,oracle_sppo,code_heavy_tail,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/heavy_tail,2,1,16,4,4,0.7,False,False,True,1536,1024,2560,64,2,32,32,32,96,1,100,code_heavy_tail,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-base-s94,strengthening_factorial,mechanism_factorial,base,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,8,4,4,0.6,False,False,True,640,1024,1664,64,2,32,32,32,94,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-base-s95,strengthening_factorial,mechanism_factorial,base,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,8,4,4,0.6,False,False,True,640,1024,1664,64,2,32,32,32,95,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-base-s96,strengthening_factorial,mechanism_factorial,base,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,8,4,4,0.6,False,False,True,640,1024,1664,64,2,32,32,32,96,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-actor_only-s94,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.6,False,False,True,640,1024,1664,64,2,32,32,32,94,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-actor_only-s95,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.6,False,False,True,640,1024,1664,64,2,32,32,32,95,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-actor_only-s96,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.6,False,False,True,640,1024,1664,64,2,32,32,32,96,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-reservation_only-s94,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,8,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,94,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-reservation_only-s95,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,8,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,95,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-reservation_only-s96,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,8,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,96,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-joint-s94,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,94,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-joint-s95,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,95,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-code_standard-joint-s96,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,oracle_sppo,code_standard,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/codecontests/standard,2,1,16,4,4,0.7,False,False,True,640,1024,1664,64,2,32,32,32,96,1,100,code_standard,/mnt/proj3/open-35-44/verl/rl/memory_tuner/code_shape_reward.py,compute_score
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-base-s94,strengthening_factorial,mechanism_factorial,base,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,94,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-base-s95,strengthening_factorial,mechanism_factorial,base,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,95,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-base-s96,strengthening_factorial,mechanism_factorial,base,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,96,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-actor_only-s94,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,94,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-actor_only-s95,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,95,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-actor_only-s96,strengthening_factorial,mechanism_factorial,actor_only,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.6,False,False,True,1024,2048,3072,64,2,32,32,32,96,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-reservation_only-s94,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,94,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-reservation_only-s95,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,95,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-reservation_only-s96,strengthening_factorial,mechanism_factorial,reservation_only,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,8,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,96,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-joint-s94,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,94,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-joint-s95,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,95,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-gsm8k-joint-s96,strengthening_factorial,mechanism_factorial,joint,qwen25_3b,oracle_sppo,gsm8k,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/gsm8k,2,1,16,4,4,0.7,False,False,True,1024,2048,3072,64,2,32,32,32,96,1,100,,,
strong-factorial-qwen25_3b-oracle_sppo-math-base-s94,strengthening_factorial,mechanism_factorial,base,qwen25_3b,oracle_sppo,math,Qwen/Qwen2.5-3B-Instruct,/mnt/proj3/open-35-44/verl/rl/data/math,2,1,8,8,8,0.6,False,False,True,512,512,1024,128,2,64,64,64,94,1,100,,,
